W1GrssyrHH,W1wrk1aMP,W1condur5MP,W1hea2MP,W1NoldBroHS,W1InCarHH,W1hous12HH,W1usevcHH,W1hiqualmum,W1hiqualdad,W1wrkfulldad,W1wrkfullmum,W1empsmum,W1empsdad,IndSchool,W1marstatmum,W1depkids,W1famtyp2,W1nssecfam,W1ethgrpYP,W1heposs9YP,W1hwndayYP,W1truantYP,W1alceverYP,W1bulrc,W1disabYP,W1yschat1,W2ghq12scr,W2disc1YP,W2depressYP,W4AlcFreqYP,W4CannTryYP,W4NamesYP,W4RacismYP,W4empsYP,W4schatYP,W4Childck1YP,W5JobYP,W5EducYP,W5Apprent1YP,W6JobYP,W6UnivYP,W6EducYP,W6Apprent1YP,W6acqno,W6gcse,W6als,W6OwnchiDV,W6Childliv,W6DebtattYP,W8DGHQSC,W8DMARSTAT,W8TENURE,W8DACTIVITY,W8QDEB2
20400,1,1,2,0,1,6,1,7,-98,-98,1,1,-98,1,5,1,1,2,1,1,5,2,2,-1,3,37,5,2,3,4,2,2,2,5,15,-91,2,2,2,2,1,-91,-91,1,4,4,2,-91,11,12,1,4,1,40000
42000,1,1,2,1,1,2,1,4,9,1,1,1,1,0,2,2,0,5,1,3,4,-1,1,2,3,25,11,2,4,3,1,1,2,5,6,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,9,4,1,4,14,4000
45400,1,1,1,0,1,2,2,13,20,1,1,1,1,0,2,1,0,2,6,1,3,2,2,2,3,35,1,1,2,3,1,2,2,5,13,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,14,1,1,4,1,300
61572,2,1,2,2,1,2,1,2,2,1,2,2,1,0,2,3,0,2,1,1,5,1,1,1,3,32,1,2,2,2,1,2,2,5,16,-91,1,1,2,1,2,2,2,9,4,4,2,-91,14,1,2,2,1,3000
80400,2,1,2,1,1,2,1,1,1,1,2,2,1,0,2,2,0,1,1,1,4,2,2,1,3,43,0,2,1,-91,2,2,2,5,16,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,16,0,1,4,6,200
122400,2,1,2,0,1,2,1,2,2,1,2,2,1,0,2,2,0,1,1,1,2,2,1,2,3,36,0,2,2,2,2,2,2,5,15,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,16,7,1,4,1,1000
70000,3,1,2,1,1,2,1,4,4,1,1,1,1,0,2,3,0,5,1,3,5,1,1,1,3,19,0,2,2,2,1,2,2,3,5,-91,1,1,2,1,2,2,2,9,4,4,2,-91,12,5,1,2,1,700
-1,2,1,2,1,1,2,1,3,3,1,2,2,1,0,3,2,0,2,2,1,4,2,1,1,3,43,1,2,2,2,1,2,2,5,9,-91,1,1,2,1,2,2,2,9,4,4,2,-91,15,1,1,4,1,54000
20800,2,1,2,0,1,1,1,7,-98,-98,2,2,-98,0,5,2,1,3,3,2,5,2,2,-1,3,40,0,-1,2,6,2,2,2,5,19,-91,2,2,2,1,1,-91,-91,1,4,4,2,-91,10,0,1,5,1,6000
22048,1,1,2,1,1,2,1,20,15,1,2,2,1,0,2,3,0,7,4,2,2,2,2,2,3,44,0,2,1,-91,2,2,2,5,15,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,10,0,1,5,1,0
43264,1,1,2,0,1,1,1,6,5,1,1,1,1,0,2,1,0,2,1,1,3,2,2,1,2,43,-92,2,1,2,2,2,2,5,17,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,14,2,1,7,1,5000
70800,1,1,2,0,1,2,1,15,4,1,1,1,1,0,2,2,0,4,1,1,2,2,1,1,3,31,5,2,3,5,1,1,2,5,7,-91,2,1,2,2,2,1,2,2,4,1,2,-91,14,1,1,4,1,400
20928.96,1,1,1,0,1,2,1,-98,9,1,-98,-98,1,0,-98,2,1,6,2,1,2,2,1,2,3,35,8,2,4,3,1,2,2,5,17,-91,2,1,2,1,2,1,1,9,4,4,2,-91,8,0,1,7,1,600
21000,1,1,2,1,1,2,1,2,-98,-98,1,1,-98,0,5,2,1,-99,6,1,5,2,1,2,3,48,0,2,2,4,2,2,2,5,14,-91,1,1,2,1,2,2,2,9,4,4,2,-91,11,1,1,4,6,700
21000,1,1,2,1,1,1,1,15,-98,-98,1,1,-98,0,4,4,1,2,6,1,5,2,2,2,3,38,0,2,2,-91,2,2,2,5,16,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,12,1,1,5,1,20000
42000,1,1,2,0,1,2,1,2,4,1,1,1,1,0,2,2,0,2,1,1,4,2,1,2,3,42,1,2,1,6,2,2,2,5,16,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,15,1,2,2,1,30000
49080,1,1,2,1,1,2,1,3,2,1,1,1,1,0,2,2,0,2,1,3,1,2,1,2,3,22,0,2,2,6,1,2,2,2,13,-91,2,1,2,1,2,1,2,9,4,4,2,-91,10,1,1,7,1,1000
69000,1,1,2,0,1,2,1,2,1,1,1,1,1,0,2,1,0,1,1,1,2,2,2,2,3,39,1,2,1,2,1,2,2,5,17,-91,2,2,2,2,1,-91,-91,1,4,4,2,-91,16,2,1,4,3,12000
78330,1,1,1,0,1,2,1,15,13,1,1,1,1,0,2,1,0,3,1,1,3,1,1,1,3,30,0,2,2,4,2,1,2,5,11,-91,1,2,2,1,2,2,2,9,4,4,2,-91,14,9,1,4,2,5500
47520,1,1,2,0,1,2,1,9,15,1,1,1,1,0,2,2,0,5,1,3,2,2,2,2,3,24,1,2,2,3,1,2,2,5,11,-91,1,1,2,1,2,2,2,9,4,4,2,-91,10,3,1,4,1,5000
-92,1,1,2,0,1,2,1,4,8,1,1,1,1,0,2,2,0,4,1,2,3,2,1,1,3,40,0,2,1,3,1,2,2,5,11,-91,1,1,2,1,2,1,2,9,4,4,2,-91,16,0,1,2,1,1000
28019.68,1,1,2,1,1,2,1,15,9,1,2,2,1,0,2,3,0,5,6,2,3,2,2,-1,3,35,1,2,3,2,1,2,1,5,16,-91,1,2,2,1,1,-91,-91,1,4,4,2,-91,14,0,1,4,1,9000
43164,1,1,2,1,1,6,1,9,8,1,1,1,1,0,2,2,0,2,1,1,5,2,1,2,3,35,0,2,2,1,2,2,2,5,15,-91,2,1,2,1,1,-91,-91,1,4,4,2,-91,13,11,1,4,1,15000
-999,2,1,1,0,1,1,1,1,3,1,2,2,1,1,2,1,0,1,3,1,5,2,2,2,3,46,2,2,1,-91,2,2,2,5,19,-91,2,1,2,2,2,2,2,9,4,4,2,-91,10,2,1,1,1,400
29028,1,1,2,0,1,1,1,4,8,1,1,1,1,0,2,1,0,2,1,1,3,2,1,1,3,46,10,2,4,6,2,2,2,5,17,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,12,7,1,4,6,30000
-1,2,1,2,0,1,2,1,5,5,1,2,2,1,0,2,2,0,-94,1,2,4,2,1,1,3,24,5,2,2,3,2,-92,2,2,7,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,18,5,1,1,1,9000
21320,1,1,2,1,1,6,1,15,-99,-99,1,1,-99,0,3,1,0,-99,1,1,4,1,1,1,3,22,0,2,2,2,1,1,2,5,5,-91,1,1,2,1,2,2,2,9,4,4,2,-91,15,0,1,4,1,3000
57548.4,1,1,1,0,1,2,1,1,15,1,1,1,1,0,2,1,0,3,1,4,5,2,1,1,3,40,2,2,3,2,1,1,2,1,18,-91,1,1,2,1,2,1,2,9,4,4,2,-91,15,9,1,5,1,11000
36883.08,1,1,2,1,1,2,1,17,13,1,1,1,1,0,2,3,0,5,1,3,4,2,2,2,3,40,0,2,1,5,2,2,2,1,15,-91,1,2,2,1,2,2,2,9,4,4,2,-91,12,0,1,2,1,10000
38500,1,1,2,0,1,1,1,9,15,1,1,1,1,1,2,1,0,2,1,1,5,2,1,1,3,25,0,2,1,3,2,2,1,5,12,-91,2,1,2,2,2,2,2,9,4,4,2,-91,12,1,2,2,1,1000
21528,1,1,2,0,1,2,1,15,-98,-98,1,1,-98,0,5,2,1,2,1,3,0,2,2,2,2,27,0,2,1,4,2,2,2,5,13,-91,1,1,2,1,2,1,2,3,2,1,2,-91,13,7,2,2,1,160000
-92,2,1,2,1,1,2,1,6,3,1,2,2,1,0,2,3,0,1,1,1,2,2,1,2,3,37,1,2,2,4,2,2,2,5,11,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,14,1,1,2,1,3700
21600,1,2,1,2,1,2,1,1,-98,-98,1,1,-98,0,1,1,1,1,1,1,4,2,1,2,3,40,1,2,1,3,2,2,2,5,12,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,14,0,1,5,1,470
21600,1,1,2,1,1,5,2,3,-98,-98,1,1,-98,0,1,1,1,2,6,1,-1,2,2,1,3,41,2,2,1,-91,1,2,2,5,11,-91,1,1,2,1,1,-91,-91,1,4,4,-92,-91,9,6,1,5,1,500
38400,1,1,2,1,1,2,1,2,8,1,1,1,1,0,2,2,0,2,1,2,3,2,1,1,3,43,0,2,2,3,2,2,2,5,17,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,14,0,1,2,1,6000
42600,1,1,2,1,1,2,1,15,13,1,1,1,1,0,2,3,0,2,1,1,-998,2,1,2,3,48,0,2,1,2,2,2,2,5,18,-91,2,2,2,1,1,-91,-91,1,4,4,2,-91,14,3,1,7,1,200
44688,1,1,2,0,1,2,1,15,13,1,1,1,1,0,3,1,0,6,1,1,2,2,1,1,3,42,0,2,1,4,2,2,2,5,19,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,13,0,1,2,1,7000
45100,1,1,2,-995,1,2,1,2,15,1,1,1,1,0,2,3,0,1,1,2,5,2,2,-1,-94,37,3,2,3,2,2,2,2,5,15,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,17,1,1,4,1,300
47600,1,1,2,0,1,2,1,4,13,1,1,1,1,0,2,1,0,5,1,1,3,2,1,1,3,44,0,2,2,5,1,1,2,5,13,-91,2,1,2,1,1,-91,-91,1,4,4,2,-91,17,0,1,2,13,500
56880,2,1,1,0,1,1,1,2,2,1,2,2,1,0,2,1,0,1,1,1,4,2,2,2,3,46,0,2,1,-91,2,2,2,5,17,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,13,0,1,7,1,100
87600,1,1,2,1,1,6,1,20,2,1,1,1,1,0,2,2,0,2,-92,1,3,2,2,1,3,48,2,2,1,-91,2,1,2,5,16,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,15,9,1,4,6,1500
63606,2,1,2,0,1,2,1,2,7,1,2,2,1,0,2,1,0,1,1,1,3,2,2,2,3,42,5,2,4,2,2,1,2,5,14,-91,2,1,2,1,2,1,2,4,4,2,2,-91,8,2,2,1,2,2000
48755.76,1,1,1,2,1,2,1,6,3,1,1,1,1,0,2,4,0,2,1,2,1,2,1,1,3,37,2,2,3,3,1,1,2,5,14,-91,1,1,2,1,2,1,2,6,2,4,2,-91,18,1,1,4,1,7800
-1,1,1,1,1,1,2,1,15,4,1,2,2,1,0,2,2,0,2,1,1,1,2,-1,2,2,29,2,2,2,2,2,2,2,5,9,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,11,10,1,2,1,13000
21840,1,1,2,0,1,2,1,15,-99,-99,1,1,-99,0,3,1,0,-99,1,2,2,2,1,1,3,41,3,2,3,2,1,2,2,5,9,-91,1,1,2,1,2,1,2,9,4,4,2,-91,11,6,1,2,1,5000
24336,1,1,2,1,1,2,1,19,14,1,2,2,1,0,2,2,0,6,1,1,5,2,2,1,3,30,8,1,3,5,2,1,1,5,11,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,14,2,1,5,5,0
57120,1,1,2,-995,1,2,1,2,2,1,1,1,1,0,2,1,0,2,5,1,5,2,2,2,-94,42,5,2,4,-1,2,2,1,5,18,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,12,0,1,5,1,0
63840,1,1,2,1,1,2,1,4,3,1,1,1,1,0,2,2,0,1,1,1,1,2,2,2,3,39,0,2,2,3,2,2,2,5,15,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,15,6,1,2,1,3000
-1,1,1,2,1,1,2,1,16,15,1,1,1,1,0,2,3,0,1,1,3,2,2,2,1,3,37,1,2,1,5,2,2,2,5,18,-91,1,1,2,1,2,1,2,9,4,4,2,-91,11,0,1,4,3,5500
45960,1,1,2,0,1,5,1,4,7,1,1,1,1,0,2,1,0,2,1,1,1,2,2,1,2,25,3,2,2,6,-1,2,2,5,9,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,16,10,1,4,1,10
-1,1,1,2,0,1,2,1,4,13,1,1,1,1,0,2,2,0,5,1,1,2,2,1,1,2,41,4,2,3,2,1,1,2,5,15,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,16,9,1,4,1,7000
30190,1,1,2,1,1,2,1,14,2,1,1,1,1,0,2,2,0,2,1,2,3,2,1,2,3,37,5,2,3,2,1,2,2,5,11,-91,1,2,2,2,2,2,2,9,4,4,2,-91,16,5,1,2,1,2000
42000,3,1,2,1,1,2,1,7,4,1,1,1,1,0,2,3,0,4,3,1,5,2,-1,2,1,35,0,-1,2,3,2,2,2,5,15,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,16,1,1,4,1,700
45400,1,1,1,2,1,2,1,5,15,1,1,1,1,0,2,3,0,2,1,3,-91,2,1,2,1,32,0,2,2,1,1,1,2,5,15,-91,1,1,2,1,2,1,2,3,4,1,2,-91,14,0,1,4,1,3000
50000,1,1,1,0,1,2,1,7,1,1,1,1,1,0,2,2,0,1,1,2,5,2,1,1,3,37,0,2,2,5,2,2,2,5,15,-91,2,2,2,1,2,2,2,9,4,4,2,-91,12,8,1,7,1,7000
59000,1,1,2,2,1,2,1,4,15,1,1,1,1,0,2,3,0,3,1,1,4,2,1,1,3,36,6,2,3,4,-92,2,2,5,18,-91,1,2,2,1,2,2,2,9,4,4,2,-91,11,3,2,4,2,12000
22100,1,1,2,1,1,2,1,2,-98,-98,1,1,-98,0,5,2,1,2,1,1,5,2,1,2,3,43,0,2,1,5,2,2,2,5,17,-91,1,1,2,1,2,2,2,9,4,4,2,-91,16,0,1,2,1,2000
22100,1,1,2,0,1,5,2,20,3,1,3,6,1,0,2,1,0,6,7,1,2,2,2,1,3,39,0,2,1,-91,2,2,2,5,15,-91,1,2,2,1,1,-91,-91,1,4,4,2,-91,16,3,1,4,1,5000
22100,3,1,2,0,1,2,1,5,-98,-98,1,1,-98,1,5,1,1,2,1,1,5,2,1,1,3,47,5,2,3,3,2,1,2,5,13,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,17,2,1,2,1,30000
48100,1,1,2,0,1,2,1,14,7,1,1,1,1,0,2,1,0,2,1,2,5,2,1,2,2,39,0,2,1,1,2,2,2,5,16,-91,1,1,2,1,2,1,2,3,4,1,2,-91,12,1,2,4,13,25000
77540,1,1,1,0,1,-92,1,2,1,1,1,1,1,0,3,1,0,2,1,1,4,2,1,1,3,40,2,2,3,4,2,2,2,5,19,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,16,2,2,4,1,28000
22139,1,1,1,0,1,8,1,13,-98,-98,1,1,-98,0,1,1,1,2,1,2,2,2,2,1,1,35,0,2,1,5,2,2,2,5,6,-91,2,1,2,2,2,1,2,3,4,1,2,-91,8,0,1,4,13,0
32114.16,1,1,2,0,1,2,1,20,16,1,1,1,1,0,2,1,0,6,3,2,2,2,2,1,3,35,2,1,1,-91,2,2,2,5,15,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,8,0,1,5,3,2000
32058,1,1,2,1,1,2,1,14,4,1,1,1,1,0,2,2,0,1,1,2,2,-1,1,-1,3,35,0,2,1,6,2,2,2,5,14,-91,1,1,2,1,2,1,2,9,4,4,2,-91,15,5,1,2,1,3000
22500,2,1,2,0,1,2,1,1,-98,-98,2,2,-98,0,5,1,1,2,1,1,5,2,2,1,3,33,1,2,1,4,2,2,2,5,16,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,13,10,1,7,1,2000
22500,1,1,2,0,1,2,2,-98,4,1,-98,-98,1,0,-98,2,1,3,1,1,5,2,1,2,3,44,0,2,1,2,1,2,2,5,5,-91,1,2,2,1,2,2,2,9,4,4,2,-91,12,8,1,4,6,3000
31716,1,1,2,1,1,2,1,16,13,1,2,2,1,0,2,2,0,3,1,2,3,2,1,2,3,37,1,1,1,3,2,2,2,5,15,-91,1,1,2,2,2,1,2,1,4,4,2,-91,19,0,1,7,1,13087
38756.64,2,1,2,1,1,2,1,5,4,1,2,2,1,0,2,2,0,2,1,1,2,2,1,1,3,34,0,2,2,2,2,2,2,5,18,-91,1,2,2,2,1,-91,-91,1,4,4,2,-91,15,3,1,4,1,3000
-1,1,1,2,0,1,4,1,4,9,1,1,1,1,0,2,1,0,2,1,1,5,2,2,-1,3,38,0,2,2,1,2,2,2,3,9,-91,2,1,2,1,2,2,2,9,4,4,2,-91,17,0,1,4,1,350
22800,1,1,1,0,1,6,1,3,-98,-98,1,1,-98,0,6,1,1,2,1,1,4,1,1,2,3,32,0,2,1,5,1,2,2,5,15,-91,2,2,2,1,2,2,2,9,4,4,2,-91,7,0,1,3,1,15000
43200,1,1,1,0,1,2,1,2,2,1,1,1,1,0,2,2,0,2,1,1,3,2,1,1,2,33,0,2,1,2,1,2,2,5,18,-91,1,1,2,1,2,2,2,9,4,4,2,-91,13,1,1,5,1,212000
72000,1,1,2,0,1,1,1,1,7,1,1,1,1,0,2,1,0,2,1,1,1,2,2,2,3,38,0,2,1,5,2,2,2,5,15,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,10,0,1,4,1,0
76822.8,1,1,2,2,1,2,1,3,2,1,1,1,1,0,2,3,0,1,1,1,5,-1,2,2,3,39,1,2,2,2,1,2,2,5,6,-91,1,1,2,2,2,1,2,9,4,4,2,-91,7,0,1,1,1,18000
27648,1,1,2,0,1,4,1,2,13,2,1,1,2,0,-91,1,0,2,2,1,4,2,2,2,3,39,0,2,1,-91,2,2,2,5,15,-91,2,2,2,1,2,2,2,9,4,4,2,-91,11,0,1,5,1,350
-1,1,1,2,4,1,2,1,3,20,1,1,1,1,0,2,5,0,2,1,-1,3,1,-1,2,3,28,3,2,3,-97,-97,-97,-97,5,15,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,14,2,2,4,1,20000
23000,1,1,2,2,1,2,1,16,13,1,3,6,1,0,2,3,0,1,1,2,4,2,2,1,3,38,0,2,2,3,1,2,2,5,18,-91,2,1,2,2,2,1,2,3,4,1,2,-91,15,10,1,5,6,200
23000,1,1,2,1,1,2,1,20,20,1,3,9,1,0,2,4,0,2,4,2,3,2,2,1,3,27,-92,2,-92,-91,2,2,2,5,11,-91,1,1,2,1,2,2,2,9,4,4,2,-91,13,0,1,5,1,300
23000,1,1,2,0,1,2,1,4,-98,-98,1,1,-98,0,5,2,1,7,1,3,3,2,2,1,3,24,4,2,4,3,1,2,2,5,5,-91,1,1,2,1,2,1,2,9,4,4,2,-91,16,11,1,4,2,1500
27914,1,1,2,1,1,2,1,20,14,1,2,2,1,0,2,2,0,6,1,2,4,2,1,2,3,41,0,2,1,3,2,2,2,2,13,-91,1,2,2,1,2,2,2,9,4,4,2,-91,14,2,1,4,1,15000
29600,1,1,2,1,1,1,1,20,7,1,2,2,1,0,2,3,0,6,3,1,5,2,1,1,3,37,2,2,1,6,2,2,2,5,15,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,19,0,1,5,1,1700
73960,1,1,2,1,1,2,1,2,11,1,1,1,1,0,2,2,0,1,1,2,4,2,2,2,3,37,5,2,3,2,1,2,2,5,17,-91,1,2,2,2,2,1,2,9,4,4,2,-91,14,0,1,2,1,3000
74000,2,1,2,0,1,1,1,7,1,1,2,2,1,0,2,2,0,1,1,1,5,2,-1,2,3,31,1,2,2,3,-1,2,2,5,7,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,12,7,1,4,2,250
44521.36,1,1,1,0,1,2,1,6,6,1,1,1,1,0,2,2,0,2,2,3,-91,2,2,1,3,24,1,1,2,6,2,2,2,5,17,-91,1,1,2,1,2,1,1,9,4,4,2,-91,10,1,1,2,1,30000
-99,1,1,2,0,1,2,1,8,-99,1,1,1,1,0,2,1,0,-99,1,1,3,2,1,1,3,41,1,2,2,2,1,2,2,5,13,-91,1,1,2,1,2,2,2,9,4,4,2,-91,8,1,1,7,1,15000
-92,1,1,1,0,1,2,1,4,15,1,1,1,1,0,2,1,0,3,1,1,5,-92,1,1,3,48,0,2,1,2,1,2,2,5,17,-91,2,1,2,1,2,2,2,9,4,4,2,-91,10,0,1,4,1,17000
23400,1,1,2,1,1,1,1,2,-98,-98,1,1,-98,0,2,2,1,2,2,1,5,2,1,1,3,35,7,1,4,3,2,2,2,5,12,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,15,0,1,4,2,3000
23400,1,1,2,1,1,6,1,4,-98,-98,1,1,-98,0,4,2,1,2,1,2,5,2,1,1,3,40,10,2,4,2,1,1,1,5,16,-91,1,2,2,1,2,2,2,9,4,4,2,-91,17,11,1,4,1,10000
23400,1,1,1,0,1,2,1,2,-98,-98,1,1,-98,0,4,2,1,2,2,2,2,2,2,1,3,42,2,2,3,5,2,2,2,5,18,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,16,1,1,2,1,12000
23472.8,1,1,1,1,1,2,1,15,20,3,1,1,6,0,2,2,0,2,1,2,3,1,2,1,2,24,0,2,1,3,2,2,2,5,15,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,18,3,1,4,1,500
23857.6,1,1,2,1,1,2,1,-98,4,1,-98,-98,1,0,-98,2,1,3,1,1,2,2,1,2,3,42,0,2,1,3,2,1,2,5,17,-91,1,2,2,1,1,-91,-91,1,4,4,2,-91,12,2,1,4,1,900
40820,1,1,2,1,1,4,1,18,9,1,1,1,1,0,2,2,0,6,1,2,2,1,1,2,3,40,0,2,1,1,1,2,2,5,17,-91,1,1,2,1,2,1,2,9,4,4,2,-91,14,0,2,2,1,29000
-999,4,1,2,1,1,2,1,2,2,1,2,2,1,0,2,3,0,1,7,2,3,2,1,2,3,30,0,1,1,2,1,2,1,5,15,-91,1,2,2,1,2,2,2,9,4,4,2,-91,15,0,1,7,3,700
-92,1,1,2,0,1,2,1,5,19,1,1,1,1,0,2,2,0,6,1,1,-91,2,1,1,3,26,7,2,4,2,1,1,2,5,11,-91,1,1,2,2,2,1,2,9,4,4,2,-91,11,8,1,4,2,4000
-1,1,1,2,2,1,2,1,15,15,2,1,1,2,0,2,3,0,1,1,2,3,2,2,2,3,32,1,2,2,4,2,2,2,5,15,-91,2,1,2,1,1,-91,-91,1,4,4,2,-91,12,0,1,7,1,4000
-1,1,1,2,0,1,2,1,4,9,1,1,1,1,0,2,1,0,1,1,1,2,2,2,2,3,43,0,2,2,5,2,2,2,5,15,-91,1,1,2,1,2,1,2,3,4,1,2,-91,13,12,2,4,1,7500
24000,1,1,2,0,1,2,1,16,-99,-99,1,1,-99,0,5,1,0,2,1,3,2,2,1,1,3,30,2,2,2,5,1,1,2,5,7,-91,1,2,2,1,2,2,2,9,4,4,2,-91,9,2,1,4,1,27
24000,1,1,2,0,1,2,1,15,-98,-98,1,1,-98,0,4,1,1,2,1,2,5,2,1,2,3,32,1,2,3,2,1,2,1,5,13,-91,1,1,-1,1,2,1,1,9,4,4,2,-91,9,0,1,4,1,1400
24000,1,1,1,0,1,5,2,2,20,3,1,1,3,1,2,1,0,2,8,1,4,2,2,1,3,46,3,2,-1,-91,2,2,2,5,15,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,11,1,1,4,1,5900
24000,1,1,2,1,1,3,1,4,-98,-98,1,1,-98,0,4,2,1,2,1,1,2,2,1,1,2,32,0,2,2,2,1,2,2,5,17,-91,1,2,2,1,1,-91,-91,1,4,4,2,-91,16,0,1,7,3,6000
24000,1,1,2,1,1,2,2,7,-98,-98,1,1,-98,0,1,2,1,2,6,2,2,2,1,2,2,31,0,2,1,4,2,2,2,5,9,-91,2,2,2,2,2,2,2,9,4,4,2,-91,14,2,1,7,1,6500
24000,1,1,1,0,1,2,1,2,-98,-98,1,1,-98,0,5,2,1,2,1,2,-91,1,1,1,3,35,5,2,3,2,2,2,2,5,7,-91,1,2,1,1,2,2,1,9,4,4,2,-91,14,1,1,2,13,15000
27380,1,1,2,0,1,2,1,16,9,1,2,2,1,0,2,2,0,5,1,3,4,2,2,2,3,39,0,2,2,3,1,1,2,2,13,-91,1,2,2,1,2,2,2,9,4,4,2,-91,14,0,1,4,1,300
27806.4,1,1,2,0,1,2,1,15,9,1,2,2,1,0,2,1,0,5,3,2,3,2,2,1,3,39,1,1,3,3,2,2,2,5,16,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,16,3,1,5,1,7000
37000,1,1,2,-995,1,2,1,15,2,1,1,1,1,0,2,1,0,2,7,1,4,2,1,1,-94,34,1,1,1,-97,-97,-97,-97,5,17,-91,2,1,2,1,1,-91,-91,1,4,4,2,-91,16,0,1,4,1,1000
40800,1,1,2,0,1,2,1,2,2,1,1,1,1,0,2,2,0,-94,1,2,1,2,2,2,3,27,8,2,1,-97,-97,-97,-97,5,4,-91,2,2,2,2,2,1,2,3,4,1,2,-91,14,10,1,3,7,15000
42000,1,1,2,1,1,2,1,6,2,1,2,2,1,0,2,2,0,2,1,1,3,2,2,1,3,45,0,2,1,6,2,2,2,5,16,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,14,1,1,5,1,300
43760,1,1,2,1,1,2,1,8,15,1,1,1,1,0,2,2,0,2,1,2,2,2,2,1,3,28,0,1,1,3,2,1,2,5,17,-91,1,2,2,1,2,2,2,9,4,4,2,-91,15,0,2,4,1,10000
49200,1,1,2,0,1,2,1,6,1,1,1,1,1,0,2,1,0,2,3,1,3,2,2,2,3,41,1,-1,1,-91,2,2,2,5,18,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,14,6,1,1,6,1500
50000,1,1,2,0,1,2,1,15,15,1,1,1,1,0,2,2,0,1,1,2,3,2,2,2,3,36,0,2,2,3,2,2,2,5,17,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,14,2,1,2,1,600
54000,1,1,2,0,1,2,1,9,8,1,1,1,1,0,2,2,0,2,1,2,2,2,1,2,3,39,0,2,1,4,2,2,2,5,13,-91,1,2,2,1,1,-91,-91,1,4,4,2,-91,12,0,1,2,1,270
84000,2,1,2,0,1,2,1,7,7,1,2,2,1,0,2,2,0,2,1,2,3,2,1,1,3,40,0,2,2,2,2,2,2,5,15,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,13,4,2,2,1,20000
144000,2,1,2,0,1,2,1,1,1,1,2,2,1,1,2,2,0,1,1,1,4,2,1,2,3,31,0,2,1,2,1,2,2,5,11,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,12,0,1,2,1,1000
354000,1,1,2,1,1,2,1,20,4,1,1,1,1,0,3,2,0,1,1,2,4,2,-92,1,3,44,0,2,2,5,2,2,2,5,15,-91,1,-92,2,1,1,-91,-91,9,4,4,2,-91,6,10,1,4,2,500
37568,1,1,2,1,1,2,1,15,17,1,1,1,1,0,2,2,0,7,1,2,5,2,1,1,3,37,0,1,1,3,2,2,2,5,18,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,17,1,1,4,1,2000
-1,1,1,2,1,1,2,1,3,16,1,1,1,1,0,2,2,0,5,1,2,2,2,1,2,3,38,0,2,1,3,1,2,2,5,19,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,15,5,1,4,1,210
66096,2,1,2,0,1,2,1,7,7,1,2,2,1,0,2,1,0,1,1,-1,1,1,1,2,3,31,3,2,-1,2,1,2,2,5,12,-91,1,2,2,2,2,1,2,9,4,4,2,-91,9,0,1,2,3,11500
